url,datetime,tweet_Id,conversation_ID,text,username,displayname,reply_count,retweet_count,quote_count,retweeted_tweet,quoted_tweet,mentioned_users,originalTweetContent,originalUsernamePost,agreement,TopKeyword,SourceModularity,TargetModularity,edge_bet
https://twitter.com/Spence47204515/status/1346507188282544129,2021-01-05 17:21:45,1346507188282544129,1346466663206506506,"@paulhutcheon You gotta love his desperation to sabotage the election &amp; indy campaign. 

Pure hypocrisy, brexit was pushed through when ALL parties in UK wanted a halt.

USA &amp; Australian elections have gone ahead therefore there are no reasons to halt Scotlands election, managed safely.",Spence47204515,Gemslyn 🏴󠁧󠁢󠁳󠁣󠁴󠁿❤🇪🇺🌻🦋🕊🎗💜🌈🍀🌏,0,3,0,,,https://twitter.com/paulhutcheon,"SNP must halt independence campaign during lockdown, opposition parties demand

https://t.co/YLWFEPQ9pX",paulhutcheon,-1,indy campaign,1,2,3.8368e-06
https://twitter.com/shanepicker/status/1346440300902969345,2021-01-05 12:55:58,1346440300902969345,1344307458085412867,"@HawleyMO There's no legitimate evidence presented, hundreds of legal cases dismissed or applied before and after the election, doj and other officials fired for saying we had free and fair elections. Pure political publicity to make people angry over propoganda.",shanepicker,Shane Pickens,0,0,0,,,https://twitter.com/HawleyMO,Millions of voters concerned about election integrity deserve to be heard. I will object on January 6 on their behalf https://t.co/kTaaPPJGHE,HawleyMO,1,fair elections,1,4,3.9008e-06
https://twitter.com/tristkiss/status/1346445434118696960,2021-01-05 13:16:21,1346445434118696960,1346441316557733888,"@ReverendWarnock According to President-Elect Joe Biden, if Democrats Jon Ossoff and Rev. Raphael Warnock beat incumbent Republican Sens. Kelly Loeffler and David Perdue in today's Georgia runoff elections, then ""$2,000 checks will go out the door.""
https://t.co/Qmts6ElRFY",tristkiss,tristkiss 🇺🇦🇺🇸Democracy Is On The Line,0,0,0,,,https://twitter.com/ReverendWarnock,"Georgia, let’s seal the deal! Get out and vote: https://t.co/nNbOv8AbBJ https://t.co/xsymshzTIr",ReverendWarnock,1,Joe Biden,1,16,3.4880000000000003e-06
https://twitter.com/tristkiss/status/1346449621837619203,2021-01-05 13:33:00,1346449621837619203,1346444341976461315,"@funder According to President-Elect Joe Biden, if Democrats Jon Ossoff and Rev. Raphael Warnock beat incumbent Republican Sens. Kelly Loeffler and David Perdue in today's Georgia runoff elections, then ""$2,000 checks will go out the door.""
#VoteWarnockOssofftoday https://t.co/j8Fqns0meX",tristkiss,tristkiss 🇺🇦🇺🇸Democracy Is On The Line,0,0,0,,,https://twitter.com/funder,WELL DONE: It’s Election Day in Georgia and #VoteWarnockOssoffToday is trending # 1 in the United States. Great work everyone! Keep pushing it!,funder,1,Joe Biden,1,16,3.4880000000000003e-06
https://twitter.com/tristkiss/status/1346446678090543105,2021-01-05 13:21:18,1346446678090543105,1346429422589648899,"@funder According to President-Elect Joe Biden, if Democrats Jon Ossoff and Rev. Raphael Warnock beat incumbent Republican Sens. Kelly Loeffler and David Perdue in today's Georgia runoff elections, then ""$2,000 checks will go out the door.""
#VoteWarnockOssoffToday
https://t.co/Qmts6ElRFY",tristkiss,tristkiss 🇺🇦🇺🇸Democracy Is On The Line,0,0,0,,,https://twitter.com/funder,Moscow Mitch McConnell needs to be removed from power. Reply with #VoteWarnockOssoffToday if you agree!,funder,1,Joe Biden,1,16,3.4880000000000003e-06
https://twitter.com/jfwoodman/status/1346487426965856259,2021-01-05 16:03:13,1346487426965856259,1346190670650896386,"@LindseyGrahamSC REPUBLICANS ONLY ACCEPT FREE DEMOCRACY WHEN THEY WIN.

#GOP handle lost elections like a toddler losing a game of checkers, they try to overturn the entire board. 

But this is a deadly serious attack on American Democracy, this is TREASON.

https://t.co/fqyTB9BwNk",jfwoodman,jfwoodman,0,0,0,,,https://twitter.com/LindseyGrahamSC,"I am proud of the efforts #TeamGraham has made to help our friends in the #GAsen race.  

Conservatives understand Georgia is the last line of defense in our fight against the radical socialist agenda.  They know what is at stake, and they have responded like CHAMPIONS!",LindseyGrahamSC,1,ACCEPT FREE,1,23,4.0383e-06
https://twitter.com/iMA_Freeman_/status/1346572428462366720,2021-01-05 21:40:59,1346572428462366720,1346515385793785857,"@LisaBennatan What do u care about ""fair and open elections"" when u have ""very fine people"" of ur #MAGAt-fueled domestic terrorist #ProudBoys threatening to ""burn down"" @DCPoliceDept station &amp; ""kill DC cops"" (on the far right #Parler forum)⁉️

This is YOUR legacy‼️ @GOP
https://t.co/iLiNSrlS2E",iMA_Freeman_,ImAFreeman,0,0,0,,,https://twitter.com/LisaBennatan,Large crowd gathering at Freedom Plaza chanting “USA” ahead of tomorrow’s #MarchForTrump https://t.co/iCAortIiVF,LisaBennatan,-1,Parler forum,1,39,3.8368e-06
https://twitter.com/iMA_Freeman_/status/1346572428462366720,2021-01-05 21:40:59,1346572428462366720,1346515385793785857,"@LisaBennatan What do u care about ""fair and open elections"" when u have ""very fine people"" of ur #MAGAt-fueled domestic terrorist #ProudBoys threatening to ""burn down"" @DCPoliceDept station &amp; ""kill DC cops"" (on the far right #Parler forum)⁉️

This is YOUR legacy‼️ @GOP
https://t.co/iLiNSrlS2E",iMA_Freeman_,ImAFreeman,0,0,0,,,https://twitter.com/DCPoliceDept,Large crowd gathering at Freedom Plaza chanting “USA” ahead of tomorrow’s #MarchForTrump https://t.co/iCAortIiVF,LisaBennatan,-1,Parler forum,1,39,3.8368e-06
https://twitter.com/iMA_Freeman_/status/1346572428462366720,2021-01-05 21:40:59,1346572428462366720,1346515385793785857,"@LisaBennatan What do u care about ""fair and open elections"" when u have ""very fine people"" of ur #MAGAt-fueled domestic terrorist #ProudBoys threatening to ""burn down"" @DCPoliceDept station &amp; ""kill DC cops"" (on the far right #Parler forum)⁉️

This is YOUR legacy‼️ @GOP
https://t.co/iLiNSrlS2E",iMA_Freeman_,ImAFreeman,0,0,0,,,https://twitter.com/GOP,Large crowd gathering at Freedom Plaza chanting “USA” ahead of tomorrow’s #MarchForTrump https://t.co/iCAortIiVF,LisaBennatan,-1,Parler forum,1,39,3.8368e-06
https://twitter.com/lifetributes29/status/1346558505566621697,2021-01-05 20:45:40,1346558505566621697,1346461240659476483,@wvaspartan @HawleyMO @washingtonpost Dems did this to themselves when they chose to eliminate free elections by rigging results! GOP is simply exposing the fraud.,lifetributes29,lifetributes,2,0,0,,,https://twitter.com/wvaspartan,".@washingtonpost this morning printing outright lies from the Antifa group who now describe themselves as sweet angels. BS. You screamed through bullhorns, shouted down my wife when she asked you to leave, vandalized property, pounded on our door, and terrorized neighbors",HawleyMO,1,washingtonpost Dems,3,4,3.2652e-06
